username,url,view1,view2,view3,view4,view5,view6,view7,view8,view9,view10
ariizam,https://www.tiktok.com/@ariizam,13100000,15500000,11200,11800,705900,6334,3762,2630,2928,2222
legemels,https://www.tiktok.com/@legemels,645800,184300,73500,108400,382100,37200,9600000,30500,31500,74400
douyin.bienhinh,https://www.tiktok.com/@douyin.bienhinh,14000000,2300000,14300,20100,16900,24300,235000,119200,98000,61400
bongmelamdep,https://www.tiktok.com/@bongmelamdep,263500,595200,2400000,1552,1398,4668,3009,4994,3102,6260
jasminnlily_,https://www.tiktok.com/@jasminnlily_,10500000,21300,40700,181300,91700,730800,152600,74900,3200000,297800
thickuongkombucha,https://www.tiktok.com/@thickuongkombucha,6400000,3700000,2800000,5204,1947,2575,10700,14900,1547,31300
selena_makeupp,https://www.tiktok.com/@selena_makeupp,346,463,1243,553,215,519,36700,0,0,0
wallatieradri,https://www.tiktok.com/@wallatieradri,238,344,229,211,233,115,8,236,52,1125
ivyyyhun,https://www.tiktok.com/@ivyyyhun,8700000,144600,335300,52400,44200,34000,48300,42000,48700,47800
outfitsbyerza,https://www.tiktok.com/@outfitsbyerza,1418,2606,909,3485,1722,1628,325700,0,0,0
isabellrrose,https://www.tiktok.com/@isabellrrose,819900,179200,177900,18500000,25700000,1200000,1300000,841600,9300000,3300000
canelhevan,https://www.tiktok.com/@canelhevan,536700,879300,1000000,35100,34400,10800,8459,159700,40900,11700
yeon_way,https://www.tiktok.com/@yeon_way,8300000,2100000,2800000,1935,5483,10800,17700,12200,17200,12700
amberhaque_,https://www.tiktok.com/@amberhaque_,2800000,1400000,65500,8150,23500,238600,6254,267800,2346,114300
darlenerosasl,https://www.tiktok.com/@darlenerosasl,2200000,1200000,60800,4693,5600000,53500,77200,27900,32400,558700
justtkass,https://www.tiktok.com/@justtkass,433300,873000,902600,809700,2100000,1700000,3800000,1600000,2100000,2100000
axellesarchive,https://www.tiktok.com/@axellesarchive,4900000,2700000,1600000,5544,1300000,15400,469500,3838,5018,14900
bride.vibes,https://www.tiktok.com/@bride.vibes,1136,208,316,6937,111,23000,1578,579,3057,630
hollyaustin_makeupartist,https://www.tiktok.com/@hollyaustin_makeupartist,155600,5400000,37200000,21600,24900,247300,241200,51500,15700,229800
iam.chae,https://www.tiktok.com/@iam.chae,3427,762400,1600000,348,5476,785,1801,3406,4313,2044
aleksandra.barczyk,https://www.tiktok.com/@aleksandra.barczyk,169300,307800,239200,755,647,2683,952,709,1363,792
jaylasevigny,https://www.tiktok.com/@jaylasevigny,990,719,557,581,547,492,613,818,23200,3100000
trovlov,https://www.tiktok.com/@trovlov,6900000,1500000,8000000,794,668,821,823,719,748,643
isayaelais,https://www.tiktok.com/@isayaelais,440300,2500000,1259,1163,7288,2151,4436,8125,14600,4483
nadia.khaledd,https://www.tiktok.com/@nadia.khaledd,1700000,2400000,1900000,142000,48600,24100,51400,69600,98500,72200
bonnyredmanstylist,https://www.tiktok.com/@bonnyredmanstylist,37400,5535,562,424,430,383,370,319,323,356
franziskanazarenus,https://www.tiktok.com/@franziskanazarenus,3500000,4300000,169300,168400,574200,1200000,70900,485800,237200,349400
simplydanbrown,https://www.tiktok.com/@simplydanbrown,301500,214200,613700,328,951,1015,1014,1091,1247,1249
stoneandstrand,https://www.tiktok.com/@stoneandstrand,298,216,944,363,972,763,942,233,920,978
jeany.roge,https://www.tiktok.com/@jeany.roge,1300000,754300,300,252,756,334,111600,371,548,444
fashionbubblesoficial,https://www.tiktok.com/@fashionbubblesoficial,3418,1351,1408,964,759,1664,8915,2417,203500,252100
artikelnummer_sh,https://www.tiktok.com/@artikelnummer_sh,10200,7667,7153,10200,13600,6539,12500,34600,99900,13700
lauramelgar_,https://www.tiktok.com/@lauramelgar_,3700000,1600000,3600000,1007,3941,32700,27000,7089,14400,8445
marinelabezer,https://www.tiktok.com/@marinelabezer,42600000,94600000,21300000,89000,373000,58100,92700,63900,360700,381400
vixenbiz,https://www.tiktok.com/@vixenbiz,316,254,257,728,363,32800,2495,946,1305,918
mooreofjessie,https://www.tiktok.com/@mooreofjessie,472600,544000,191500,1427,27300,3905,2364,25800,7878,5329
bagsionista,https://www.tiktok.com/@bagsionista,2300000,1700000,2238,1454,194,1323,711,25400,2367,1563
sacredhearts11,https://www.tiktok.com/@sacredhearts11,1800000,1700000,2500000,4043,8626,7134,19100,15300,4082,5614
star.icon_,https://www.tiktok.com/@star.icon_,1084,974,1407,907,2716,6070,10100,1031,1048,1077
carobiparada,https://www.tiktok.com/@carobiparada,876,3002,3201,2533,4318,9080,40800,7069,5333,6184
almurph18,https://www.tiktok.com/@almurph18,87600000,19100000,15600000,44100,80400,144000,136400,7942,10400,12700
thehstyled,https://www.tiktok.com/@thehstyled,47400,38100,242200,2774,554,796,1763,2690,2685,1945
pirdikaa,https://www.tiktok.com/@pirdikaa,1100000,200900,94,322,568,1623,2807,378,283,274
romaneinnc,https://www.tiktok.com/@romaneinnc,8000000,12900000,2410,18000,10600,19700,14100,160300,39700,15900
theluckacz,https://www.tiktok.com/@theluckacz,6400000,2300000,2900000,15700,5735,15800,2700000,10800,31800,2700000
noosheenkhan01,https://www.tiktok.com/@noosheenkhan01,232400,16400,1100000,9603,34700,69100,34700,12000,7478,93900
isabellekategm,https://www.tiktok.com/@isabellekategm,561900,194400,24600,15200,18000,10600,8580,32300,45900,569600
chloejoyner2,https://www.tiktok.com/@chloejoyner2,2076,7339,13000,588,479,737,880,574,786,793
luxuryactu,https://www.tiktok.com/@luxuryactu,587,396,2283,665,8125,2351,4997,0,0,0
kyraskinnerr,https://www.tiktok.com/@kyraskinnerr,817300,202500,384900,644,3146,1111,598,743,1248,4734
novoshoes,https://www.tiktok.com/@novoshoes,274,641,2818,762,1330,1702,1820,549,586,419
cherie.styling,https://www.tiktok.com/@cherie.styling,16900,1010,1361,3642,471,1169,1796,2663,737,1497
freya.373,https://www.tiktok.com/@freya.373,628500,5800000,975800,8535,15300,27400,45900,31400,14600,46600
karindreamcatcher,https://www.tiktok.com/@karindreamcatcher,198400,65700,70300,941,3973,2753,4286,3497,3976,5410
simxmargo,https://www.tiktok.com/@simxmargo,13400000,2400000,19400000,672100,1700000,2100000,2300000,1300000,618800,2200000
sunxu.mei,https://www.tiktok.com/@sunxu.mei,7300000,3232,1858,588,754,2850,5262,2195,8723,1452
iamsimplymorgan,https://www.tiktok.com/@iamsimplymorgan,1267,1678,5578,21700,10300,6716,15700,3064,4960,11100
maffe_sz,https://www.tiktok.com/@maffe_sz,5400000,10800000,4900000,34500,32500,155300,31100,41700,34300,32700
stand_outph1,https://www.tiktok.com/@stand_outph1,344700,654400,641900,753,2569,1810,62700,1210,1081,4684
brylelorense07,https://www.tiktok.com/@brylelorense07,3000000,1900000,621,4817,1727,10100,1891,28800,135000,3227
missingeidos,https://www.tiktok.com/@missingeidos,4600000,6600000,2026,47400,58600,29100,19800,20400,585400,250600
kef.0130,https://www.tiktok.com/@kef.0130,167600,1600000,30300,296700,2600000,50100,44800,99200,87300,106500
tasteofjimiku,https://www.tiktok.com/@tasteofjimiku,611700,789700,4993,8077,9672,7489,27700,8295,8417,13400
carrdominique,https://www.tiktok.com/@carrdominique,3200000,2889,15300,2047,1969,2241,2561,2797,2897,2590
kitteykat1,https://www.tiktok.com/@kitteykat1,14400000,1800000,201300,6397,4668,17800,15600,25600,107500,42700
zhlycn,https://www.tiktok.com/@zhlycn,8100000,740100,1600000,488700,1800000,4800000,285700,126100,3100000,55600
jovanibindel,https://www.tiktok.com/@jovanibindel,462,842,1574,1226,2043,2356,2571,3160,4435,6597
ro.collot,https://www.tiktok.com/@ro.collot,3300000,3400000,9900000,17200,6214,12900,269400,211600,40100,43000
dylanyan44,https://www.tiktok.com/@dylanyan44,75100,179100,53100,1100000,2100000,141700,117900,73200,104600,568400
lunaaa._16,https://www.tiktok.com/@lunaaa._16,8519,385,600,585,196,1198,816,805,736,105
fancypantz707,https://www.tiktok.com/@fancypantz707,114800,117500,41600,138900,48800,33300,81900,59900,203000,39300
lindsayvoitton,https://www.tiktok.com/@lindsayvoitton,206700,24100000,7100000,7896,1004,2336,116700,9609,6810,1442
kristel.edits,https://www.tiktok.com/@kristel.edits,527100,58600,389,364,509,451,444,746,489,2737
scarletxrevenge,https://www.tiktok.com/@scarletxrevenge,677,1137,1416,528,1519,503,448,9760,992,1090
shangjingshang,https://www.tiktok.com/@shangjingshang,14200,49300,11600,23700,70000,51300,55500,44000,276800,96200
jello5778,https://www.tiktok.com/@jello5778,1100000,3300000,1800000,19900,68700,177300,58500,320200,298200,229500
wearehyperbees,https://www.tiktok.com/@wearehyperbees,1100000,16800000,3900000,84200,151900,1200000,1600000,38400,355800,1200000
katmyrel,https://www.tiktok.com/@katmyrel,1200000,2000000,488500,33,576,290,242,363,206,615
afairof_jp,https://www.tiktok.com/@afairof_jp,8067,4655,14800,86900,13500,223100,818600,27000,727100,59800
of.joyfff,https://www.tiktok.com/@of.joyfff,155100,552100,72500,918,7362,6614,22100,8936,3031,9696
chamhuynhcuticuti,https://www.tiktok.com/@chamhuynhcuticuti,1200000,123500,60000,2826,2820,4024,1781,875200,44900,21400
ytreacle,https://www.tiktok.com/@ytreacle,1426,1700000,1407,368500,1255,1718,3466,979,752,1681
odayconhieudoxinh40,https://www.tiktok.com/@odayconhieudoxinh40,307,560,2444,742,803,494,599,16200,618,276
100stars.fashion,https://www.tiktok.com/@100stars.fashion,305100,408700,582900,39200,28600,23300,111500,96900,180300,168900
rose.__.shop,https://www.tiktok.com/@rose.__.shop,272100,281600,234700,232,294,767,194,203,100,255
clozex.com,https://www.tiktok.com/@clozex.com,2100000,13400000,730000,0,0,0,0,0,0,0
retrosenina,https://www.tiktok.com/@retrosenina,1300000,1,259,95,228,76,86,886,18700,798
dem111devile,https://www.tiktok.com/@dem111devile,1800000,948600,906,750,1079,1798,1589,4728,2527,49000
charlie.dior1,https://www.tiktok.com/@charlie.dior1,30500000,40900000,1800000,9047,73100,60500,879600,9500000,617900,1300000
ejhaydelacruz33,https://www.tiktok.com/@ejhaydelacruz33,10100000,15000000,1100000,66400,84300,282800,123600,139600,323700,483100
st4r.feli,https://www.tiktok.com/@st4r.feli,20700000,23900000,27200000,719900,62800,7800000,2400000,5500000,9000000,5500000
sraowsae,https://www.tiktok.com/@sraowsae,647,163100,12100,26500,9563,3612,18000,5987,13900,38700
ok.its.all,https://www.tiktok.com/@ok.its.all,644,3790,100800,333,0,0,0,0,0,0
layan_57777,https://www.tiktok.com/@layan_57777,8300000,3400000,6300000,1355,1698,3295,1644,2915,3080,4639
xushibuya,https://www.tiktok.com/@xushibuya,2200000,215600,307400,1581,2119,287100,3195,54900,30200,4299
joshuajv_x,https://www.tiktok.com/@joshuajv_x,1127,843,6254,2753,2407,2669,2618,3095,2768,2372
ms.ken_shop,https://www.tiktok.com/@ms.ken_shop,90300,86800,59400,6641,662,273,1386,377,1326,226
thriftingstore,https://www.tiktok.com/@thriftingstore,1216,8921,436400,6714,26700,11400,7436,4358,3521,7533
wego_kumamoto,https://www.tiktok.com/@wego_kumamoto,9097,57100,14200,3665,7069,1349,11500,7508,14600,8019
krezaux,https://www.tiktok.com/@krezaux,504500,786,12600,384300,8116,8731,35600,7254,19400,6946
optimusap,https://www.tiktok.com/@optimusap,5700000,1200000,569000,6922,14900,12200,4984,721700,10600,6176
kaitlynforyou,https://www.tiktok.com/@kaitlynforyou,7407,19600,300800,7778,13600,11800,42100,2000000,18200,22500
lindaknguyen,https://www.tiktok.com/@lindaknguyen,2100000,7100000,6700000,2140,1075,8101,6116,5112,7666,15200
kanona.id,https://www.tiktok.com/@kanona.id,540,461,302,630,8948,1944,6872,1726,1650,4844
yoona_loi,https://www.tiktok.com/@yoona_loi,261500,167100,1100000,456,367,589,301,229,30,163
dbridg,https://www.tiktok.com/@dbridg,142200,664300,4500000,5603,1782,8673,3506,2860,3459,1460
jenln_,https://www.tiktok.com/@jenln_,57600,95400,11400000,346,296,270,243,350,275,242
avastephenson_,https://www.tiktok.com/@avastephenson_,57800,1400000,480,549,3548,593,775,1532,940,759
micahubld,https://www.tiktok.com/@micahubld,453400,524500,528500,1339,1923,1256,1634,929,1562,1054
elevenburner,https://www.tiktok.com/@elevenburner,3493,4788,5007,3270,3099,3022,2083,2506,3570,2444
what.gem.wore,https://www.tiktok.com/@what.gem.wore,126900,248400,319200,4016,5289,6375,4066,1373,2288,3150
carin.online,https://www.tiktok.com/@carin.online,1000000,632400,196100,773,655,552,21200,1745,844,802
jelbibon,https://www.tiktok.com/@jelbibon,2100000,1500000,1300000,315,1579,1714,1467,3106,4572,1598
dessy.jlta,https://www.tiktok.com/@dessy.jlta,1362,3153,2215,1100000,68100,8369,5007,6263,12600,267400
arwenhahnraths,https://www.tiktok.com/@arwenhahnraths,50000,203800,473,549,682,521,989,584,507,516
theonestore2,https://www.tiktok.com/@theonestore2,28000,51200,78700,925,4585,980,1879,2421,1366,1623
angelciantara,https://www.tiktok.com/@angelciantara,2300000,1200000,392400,11900,4438,154300,27300,14500,393200,8486
alinatantzekia,https://www.tiktok.com/@alinatantzekia,59300,23000,28300,454,589,668,1018,711,195,618
thetphooeain955,https://www.tiktok.com/@thetphooeain955,26000,90800,46300,808,13300,7882,6354,3329,14600,1969
jhadewalker,https://www.tiktok.com/@jhadewalker,3800000,2400000,2500000,3108,2334,2458,2790,7907,2015,1811
yunotme.official,https://www.tiktok.com/@yunotme.official,2015,4510,3345,353,344,3506,2610,1110,1180,940
prettyco0lcat,https://www.tiktok.com/@prettyco0lcat,3138,12300,5351,5539,753,9716,10900,8301,19000,7268
shopcalyx,https://www.tiktok.com/@shopcalyx,2510,201100,81800,523,500,504,573,453,609,798
whitefox,https://www.tiktok.com/@whitefox,1270,2451,8075,4358,3515,6593,4633,4150,6722,3740
luneperuvian,https://www.tiktok.com/@luneperuvian,15400,115700,453,270,288,1283,876,1172,1351,1054
elizabethslife09,https://www.tiktok.com/@elizabethslife09,8100000,4700000,15000000,16100,24200,171200,4400000,54200,37100,61400
aroundwithqtr,https://www.tiktok.com/@aroundwithqtr,3400000,1000000,1636,173500,56600,17800,52400,4227,28400,6368
anabelramirezm,https://www.tiktok.com/@anabelramirezm,730300,8000000,5700000,3537,5617,9547,7193,17800,13300,7835
moonchildstudio,https://www.tiktok.com/@moonchildstudio,386,75,9272,1333,2575,3933,903,2016,1288,678
best.outfitss,https://www.tiktok.com/@best.outfitss,119200,34500,155600,617,471,865,599,1147,1881,21100
iamkarenloterte,https://www.tiktok.com/@iamkarenloterte,28300,50600,268500,135,78,211,877,77,225,90
ariellajanelle,https://www.tiktok.com/@ariellajanelle,13900,7890,13800,17000,14400,23900,55700,12100,12100,373800
inahsclosetph,https://www.tiktok.com/@inahsclosetph,220,592,1041,1042,3739,829,116200,13800,2854,22900
mamachachafinds,https://www.tiktok.com/@mamachachafinds,724700,11200000,370200,158,353,5973,18500,119100,1126,8329
darikndd,https://www.tiktok.com/@darikndd,987,680,1040,1694,3769,1391,2533,5842,1780,1746
paulinaczarnocka,https://www.tiktok.com/@paulinaczarnocka,18900,16500,47800,245,5368,5411,3516,6200,4131,3622
erika.dwyer,https://www.tiktok.com/@erika.dwyer,11000,13700,113900,769200,25700,155400,93800,24900,457300,127300
vintage_uncutgemz,https://www.tiktok.com/@vintage_uncutgemz,648700,99300,18100,418,1281,8753,586,731,492,454
merrylashes,https://www.tiktok.com/@merrylashes,482400,331300,311500,3376,3147,16400,12100,25300,5226,86800
cassandramaalihan,https://www.tiktok.com/@cassandramaalihan,217900,449400,214,274,264,284,249,305,318,399
mayebelleaguinaldo,https://www.tiktok.com/@mayebelleaguinaldo,42300,147000,24400,16,52,155,568,476,105,456
lolaraefashion_,https://www.tiktok.com/@lolaraefashion_,30800,17200,3236,801,1286,1479,1005,1093,3080,2752
stellarvestir,https://www.tiktok.com/@stellarvestir,649,206,851,1224,527,388,910,473,1448,249
weinhj,https://www.tiktok.com/@weinhj,1541,3604,3235,1578,7190,5619,3596,11100,11200,5168
michelle.gacasan,https://www.tiktok.com/@michelle.gacasan,270000,272500,363500,885,1043,1487,963,1145,1588,2896
ggyosi,https://www.tiktok.com/@ggyosi,936300,1400000,267400,2185,9405,1991,1786,8259,5328,94900
desiresinglander,https://www.tiktok.com/@desiresinglander,412100,211900,270500,568400,275500,205700,182300,228100,1400000,211300
misty_raines,https://www.tiktok.com/@misty_raines,37300000,12700000,20100000,152100,30000,28700,20500,19500,18300,15800
layla.monteiro,https://www.tiktok.com/@layla.monteiro,350000,1100000,792200,5197,810,5432,4171,3549,12400,9824
wanderingwildflowerbtq,https://www.tiktok.com/@wanderingwildflowerbtq,52,92,245,21,302,6,14,901,739,609
sundaymornings777,https://www.tiktok.com/@sundaymornings777,2600000,1400000,1500000,6492,17200,6714,43900,8427,85300,461300
gabimfmoura,https://www.tiktok.com/@gabimfmoura,625000,241200,1200000,571600,1200000,3700000,1700000,2200000,992200,917300
oblivionsw_,https://www.tiktok.com/@oblivionsw_,1700000,3500000,3700000,2700000,4800000,4200000,3500000,4500000,14300000,4200000
wryt_owsyitt,https://www.tiktok.com/@wryt_owsyitt,48,6300000,17500,0,0,0,0,0,0,0
.lolas.comet,https://www.tiktok.com/@.lolas.comet,2740,5301,2486,1584,13400,15800,4699,2216,27800,29800
korieford,https://www.tiktok.com/@korieford,29800000,1100000,509400,4585,12300,147500,8700000,5955,98100,11900
iamkay2024,https://www.tiktok.com/@iamkay2024,51300,703300,350000,525,381,385,1281,482,448,610
kiramaesteiner,https://www.tiktok.com/@kiramaesteiner,15900,163500,32900,22600,63000,10400,15300,5079,9584,19500
mariamalibran,https://www.tiktok.com/@mariamalibran,459000,111500,326700,272200,117200,185300,639500,244100,99400,475100
danni_sage,https://www.tiktok.com/@danni_sage,205200,38300,64800,4578,3010,18900,37500,4654,4073,21200
brightonbridgess,https://www.tiktok.com/@brightonbridgess,447,510300,8700000,419,671,481,842,479,577,583
abby194940,https://www.tiktok.com/@abby194940,360800,26500,120500,43300,1334,1092,111200,1534,1296,53800
allthingsfashion10,https://www.tiktok.com/@allthingsfashion10,590300,319400,268,301,495,1070,212,220,194,519
nathalyasilveiravet,https://www.tiktok.com/@nathalyasilveiravet,227,236,447,10500,325,424,299,283,258,270
_huahstudio,https://www.tiktok.com/@_huahstudio,185,167,238,153,167,165,178,215,151,163
theroamerco,https://www.tiktok.com/@theroamerco,11100,2316,20700,12300,10400,38400,7795,4442,52000,11200
lojacountrylavoura63,https://www.tiktok.com/@lojacountrylavoura63,1100000,8800000,5300000,42700,6745,2414,2508,2473,2231,63900
grace_pajs,https://www.tiktok.com/@grace_pajs,368200,92500,119400,4001,8971,18000,8607,17800,6209,12400
jaid_kenzie,https://www.tiktok.com/@jaid_kenzie,803800,1149,1064,1007,7219,1816,5005,3776,37500,196300
jonahprill,https://www.tiktok.com/@jonahprill,2100000,4900000,5156,15000,10800,7738,5683,4661,5825,4610
demi_rio,https://www.tiktok.com/@demi_rio,442,1076,700,522,640,671,827,730,657,4876
kaylaswonderland,https://www.tiktok.com/@kaylaswonderland,170300,322500,257100,6341,9292,4695,106300,225400,250800,17600
valzsc,https://www.tiktok.com/@valzsc,1209,8097,347,515,566,1865,461,472,613,468
sanfor1343,https://www.tiktok.com/@sanfor1343,912,1204,1200,1453,944,933,997,1050,1044,750
zerevives,https://www.tiktok.com/@zerevives,2100000,966900,1700000,28500,22300,13600,23200,19100,98000,31200
